student_id,name,age,gender,study_hours,attendance_percentage,previous_score,assignment_score,midterm_score,absences,sleep_hours,internet_access,parental_education,family_income,extracurricular,study_environment,final_score,performance
STU01695,David Walker,16,Female,7.6,79.5,52.4,73.8,93.7,23,5.6,Yes,Diploma,Low,Yes,Average,75.94,Pass
STU01696,Lisa Durham,15,Female,1.8,86.0,69.9,77.6,54.6,23,5.9,Yes,Graduate,Low,Yes,Excellent,57.03,Pass
STU01697,Michael Ortega,21,Female,5.6,60.8,57.3,43.2,30.6,12,9.8,No,Diploma,Middle,Yes,Poor,51.36,Pass
STU01698,Sonya Chavez,19,Female,1.6,79.4,43.1,85.3,84.9,5,4.7,No,Graduate,Middle,Yes,Average,60.88,Pass
STU01699,John Bell,19,Female,7.3,59.7,69.8,99.0,91.8,6,9.7,Yes,Graduate,High,Yes,Good,74.39,Pass
STU01700,Christopher Tate,22,Male,1.9,75.0,81.6,40.5,76.2,16,5.9,No,High School,High,Yes,Poor,55.78,Pass
STU01701,Bethany Garcia,20,Male,3.1,83.1,60.4,86.8,40.9,5,8.7,Yes,High School,Low,No,Excellent,63.2,Pass
STU01702,Rebecca Nguyen,19,Male,2.4,66.4,64.9,44.8,86.8,25,8.6,No,High School,Low,Yes,Excellent,59.77,Pass
STU01703,Rebecca Patel,17,Male,1.6,73.2,80.4,53.6,74.3,11,4.3,Yes,Diploma,High,No,Average,51.99,Pass
STU01704,Jason Oliver,22,Male,6.7,67.8,48.3,88.9,33.5,16,6.4,Yes,Postgraduate,Low,Yes,Poor,58.36,Pass
STU01705,Valerie Reyes,19,Female,3.3,64.2,89.3,82.6,34.5,3,8.3,No,Diploma,High,Yes,Poor,61.95,Pass
STU01706,Robert Garza,22,Male,2.8,78.7,62.5,64.3,61.9,19,5.2,Yes,Graduate,Middle,No,Excellent,56.5,Pass
STU01707,Jessica Cobb,16,Male,6.2,72.6,92.3,48.3,77.8,10,9.6,Yes,Graduate,Low,Yes,Excellent,74.67,Pass
STU01708,Cynthia Bates,18,Female,6.7,68.0,69.0,40.9,67.5,1,5.4,No,High School,Middle,Yes,Poor,63.96,Pass
STU01709,Timothy Andrews,20,Female,6.1,76.4,56.7,48.8,99.9,24,4.4,Yes,Graduate,Middle,Yes,Excellent,71.43,Pass
STU01710,Mr. Joel Peters,18,Female,2.1,98.6,39.3,37.1,37.9,30,7.4,No,Postgraduate,Middle,No,Poor,46.97,Fail
STU01711,Casey Blanchard,22,Male,6.4,68.3,93.6,60.4,40.5,15,6.8,Yes,Graduate,High,No,Excellent,65.45,Pass
STU01712,Brian Cervantes,19,Female,3.9,79.7,47.4,75.2,99.0,25,4.3,No,High School,High,Yes,Average,68.56,Pass
STU01713,Jamie Snyder,16,Female,7.1,78.1,46.4,96.8,63.8,28,6.0,Yes,Graduate,High,Yes,Poor,63.75,Pass
STU01714,Ann Montoya,15,Female,6.7,80.7,89.4,46.2,38.5,12,4.0,Yes,Graduate,High,Yes,Excellent,55.96,Pass
STU01715,Stephanie Fields,17,Female,4.3,99.9,75.2,51.6,91.4,21,8.7,Yes,Diploma,Low,No,Average,68.13,Pass
STU01716,Charles Hernandez,18,Female,2.2,73.4,57.6,50.2,42.1,2,8.6,Yes,Postgraduate,Low,Yes,Poor,47.3,Fail
STU01717,Jean Lane,21,Male,7.9,88.9,49.2,47.1,45.2,28,4.8,Yes,Graduate,Low,Yes,Good,68.77,Pass
STU01718,Michael Stewart,17,Female,5.8,84.0,49.0,53.1,77.7,26,6.1,Yes,Graduate,Middle,Yes,Average,68.14,Pass
STU01719,Susan Torres,17,Male,2.1,68.7,47.7,36.2,88.1,19,9.1,No,Postgraduate,High,No,Average,50.8,Pass
STU01720,Jessica Haas,19,Female,3.5,53.2,44.7,85.5,86.3,22,5.2,Yes,Postgraduate,Middle,No,Good,62.14,Pass
STU01721,Brandon Smith,18,Female,3.0,56.7,34.8,99.5,75.9,8,7.3,Yes,Postgraduate,Low,No,Average,61.96,Pass
STU01722,Mrs. Bethany Phillips,18,Male,6.6,50.8,42.1,75.8,56.3,20,9.9,Yes,High School,Low,No,Poor,59.61,Pass
STU01723,Joshua Brown,17,Female,5.5,97.8,43.1,90.5,52.5,5,9.9,No,Postgraduate,Middle,No,Good,67.78,Pass
STU01724,Samantha Howard,19,Male,6.4,71.6,60.4,99.0,59.8,24,7.6,Yes,Postgraduate,Low,Yes,Excellent,60.44,Pass
STU01725,Sharon Young,18,Male,0.9,92.1,72.1,58.3,31.1,16,7.6,Yes,Postgraduate,Middle,Yes,Poor,43.65,Fail
STU01726,Jennifer Flores,18,Male,1.9,82.7,33.5,51.9,40.5,26,7.5,No,Diploma,Low,Yes,Average,46.43,Fail
STU01727,James Gardner,21,Female,5.5,86.1,46.6,36.2,35.5,14,6.6,Yes,Postgraduate,High,Yes,Average,48.51,Fail
STU01728,Karen Lopez,18,Female,5.0,84.0,71.8,90.3,64.0,1,4.8,Yes,Diploma,Middle,No,Average,67.44,Pass
STU01729,Tim Larsen,20,Female,2.7,83.1,69.9,67.2,77.8,6,7.8,Yes,Postgraduate,Middle,Yes,Good,66.09,Pass
STU01730,Zachary Santiago,16,Male,6.3,62.4,74.1,93.2,57.0,5,8.7,Yes,Graduate,High,No,Poor,72.33,Pass
STU01731,Benjamin Smith,22,Male,5.9,53.0,67.8,39.1,97.7,26,8.9,Yes,Graduate,High,Yes,Average,55.38,Pass
STU01732,Katelyn Kim,20,Male,0.8,77.1,55.2,37.1,86.1,3,9.5,Yes,Postgraduate,High,Yes,Average,61.97,Pass
STU01733,Angela May MD,20,Female,6.2,91.1,44.1,48.5,44.6,1,8.6,Yes,High School,High,Yes,Poor,59.38,Pass
STU01734,Richard Munoz,21,Male,7.1,81.9,55.2,59.8,35.3,18,4.2,Yes,Postgraduate,High,Yes,Average,56.69,Pass
STU01735,Christopher Hicks,15,Male,5.7,71.9,65.9,69.0,49.4,0,6.9,No,Postgraduate,Middle,No,Excellent,49.39,Fail
STU01736,Joanna Kelly,18,Female,6.7,72.6,69.2,92.7,90.6,19,9.3,No,Graduate,High,No,Excellent,73.7,Pass
STU01737,Larry Lane,17,Female,2.5,51.7,47.0,49.5,93.7,17,7.9,No,Diploma,Low,No,Average,57.14,Pass
STU01738,Cynthia Shaw,21,Female,6.0,93.0,91.1,44.1,51.7,28,5.4,Yes,Graduate,High,Yes,Excellent,57.78,Pass
STU01739,Joshua Richardson,19,Male,3.2,95.7,67.4,81.7,64.3,1,4.2,No,Postgraduate,High,Yes,Excellent,65.9,Pass
STU01740,Laura Bush,17,Female,5.9,60.8,76.9,86.7,58.8,6,8.5,No,Postgraduate,Middle,No,Excellent,62.47,Pass
STU01741,John Vaughn,22,Female,3.5,83.9,79.7,99.4,54.2,14,6.5,No,Graduate,Middle,No,Average,63.38,Pass
STU01742,Nicholas Terrell,18,Male,5.7,95.9,55.6,42.6,50.0,6,6.7,Yes,Diploma,High,No,Excellent,57.33,Pass
STU01743,Dr. Julie Miller,21,Female,2.7,61.7,77.8,30.5,67.7,20,8.8,No,Diploma,Middle,Yes,Excellent,56.28,Pass
STU01744,Ann Kennedy,16,Female,5.5,82.8,59.0,54.3,88.5,9,8.6,No,High School,Low,Yes,Good,61.9,Pass
STU01745,Toni Miller,17,Female,2.9,55.2,34.7,36.6,70.8,29,4.3,No,Diploma,Middle,Yes,Average,50.11,Pass
STU01746,Rebecca Edwards,21,Male,2.7,88.2,78.5,47.2,81.0,8,8.5,Yes,Postgraduate,High,Yes,Average,61.4,Pass
STU01747,Greg Osborne,21,Female,3.5,60.5,63.9,94.5,74.8,14,5.0,Yes,Diploma,Middle,No,Poor,58.65,Pass
STU01748,Jose Harrison,16,Male,4.9,86.7,63.5,87.0,80.6,2,7.7,Yes,High School,Low,No,Poor,81.88,Pass
STU01749,Jennifer Yu,20,Female,1.6,91.8,90.8,39.6,64.2,6,5.6,Yes,Diploma,Middle,Yes,Good,63.29,Pass
STU01750,Donna Johnson,20,Female,1.6,93.9,41.8,85.8,62.0,15,6.0,No,Diploma,Middle,No,Poor,62.65,Pass
STU01751,Nicole Acosta,17,Male,1.7,58.4,73.0,68.5,38.5,5,4.7,No,High School,High,No,Average,48.19,Fail
STU01752,Amy Kennedy,22,Female,5.8,52.9,66.4,35.9,93.3,22,9.4,Yes,High School,High,Yes,Excellent,61.54,Pass
STU01753,Anthony Mooney,16,Male,5.7,96.3,82.7,88.0,69.9,4,5.8,No,Postgraduate,Middle,No,Average,72.17,Pass
STU01754,Lori Mitchell,15,Female,5.2,58.6,46.8,62.8,46.3,29,7.5,No,Diploma,Middle,Yes,Excellent,44.86,Fail
STU01755,Jonathan York,20,Female,7.4,87.4,73.3,70.8,64.2,2,5.1,No,High School,Low,Yes,Good,69.99,Pass
STU01756,Casey Campbell,21,Male,1.2,87.5,41.4,56.0,32.0,3,4.8,Yes,Graduate,Middle,Yes,Good,46.63,Fail
STU01757,Alexis Rodriguez,22,Male,1.8,52.7,72.7,88.6,56.1,19,9.2,No,Diploma,Middle,No,Average,51.55,Pass
STU01758,Kevin Hernandez,19,Male,1.6,81.0,57.3,72.9,83.3,15,7.3,No,Diploma,Low,Yes,Good,56.31,Pass
STU01759,Robert Green,19,Female,5.2,96.8,49.4,55.1,80.2,13,7.7,No,High School,Middle,No,Poor,65.19,Pass
STU01760,Kari Lloyd,20,Male,4.0,71.0,41.6,94.7,83.4,4,6.9,Yes,High School,Middle,No,Average,60.35,Pass
STU01761,Grace Miller,22,Female,5.6,94.9,38.9,47.5,68.0,12,8.8,Yes,Graduate,High,No,Good,52.13,Pass
STU01762,Timothy Moore,20,Female,2.7,58.7,81.5,96.9,59.0,13,9.7,No,Diploma,Middle,No,Average,58.49,Pass
STU01763,Wyatt Townsend II,22,Female,6.7,74.1,73.8,60.4,69.1,8,4.3,Yes,Postgraduate,High,Yes,Good,64.73,Pass
STU01764,Mark Clark,16,Male,6.6,91.2,45.4,52.7,63.7,25,7.6,Yes,High School,Low,Yes,Average,63.17,Pass
STU01765,Haley May,20,Male,2.7,79.6,49.4,33.9,30.2,4,4.6,Yes,High School,Low,Yes,Poor,45.29,Fail
STU01766,Audrey Jackson,20,Male,1.6,77.6,39.4,72.8,95.3,4,5.2,No,Graduate,High,Yes,Poor,47.76,Fail
STU01767,Eric Reese,15,Male,6.2,51.2,54.4,37.8,54.7,6,5.0,Yes,Diploma,Low,Yes,Poor,45.3,Fail
STU01768,Kim James,21,Male,2.8,82.8,89.7,58.0,43.5,6,5.6,Yes,High School,Middle,No,Average,47.87,Fail
STU01769,Karen Thomas,22,Male,6.9,78.6,59.6,40.5,61.5,22,5.7,No,Diploma,Middle,No,Poor,59.87,Pass
STU01770,Alexandra Ho,22,Male,2.2,70.5,87.0,66.9,53.4,16,5.2,Yes,High School,Low,Yes,Good,51.39,Pass
STU01771,Michael Nixon,17,Male,6.5,81.2,60.4,45.2,53.4,22,9.8,Yes,High School,Low,Yes,Good,47.93,Fail
STU01772,Amanda Hardin,18,Male,4.4,88.9,52.1,42.5,70.9,12,8.0,No,Postgraduate,High,No,Average,63.25,Pass
STU01773,Tina Reynolds,21,Female,5.8,94.1,54.1,35.3,97.1,26,6.6,No,Diploma,High,Yes,Good,75.62,Pass
STU01774,Shannon Rogers,19,Male,4.6,60.3,79.1,86.3,68.7,2,6.9,Yes,High School,Middle,No,Poor,71.51,Pass
STU01775,Brett Pena,21,Male,1.4,54.2,52.1,51.8,96.8,21,8.7,No,High School,High,Yes,Good,56.67,Pass
STU01776,Raymond Curry,20,Male,1.8,98.9,54.4,37.5,64.6,18,9.2,No,Graduate,Middle,No,Excellent,66.47,Pass
STU01777,Leah Lee,20,Female,7.2,50.5,87.6,49.0,32.7,9,9.1,No,Graduate,High,Yes,Average,57.28,Pass
STU01778,Michael White,17,Male,4.8,90.7,81.1,92.3,68.7,22,9.8,No,Postgraduate,Middle,No,Good,78.18,Pass
STU01779,Megan Decker,21,Female,8.0,55.8,85.2,65.0,57.1,27,7.7,No,Postgraduate,Low,Yes,Excellent,64.17,Pass
STU01780,Brent Garcia,21,Male,7.0,60.7,57.7,95.8,60.0,27,6.2,Yes,Graduate,Middle,Yes,Excellent,60.25,Pass
STU01781,Daniel Campbell,20,Male,3.8,76.0,71.1,86.0,61.6,13,8.9,Yes,Diploma,High,Yes,Average,54.13,Pass
STU01782,Alexander Davis,16,Male,5.4,85.9,66.3,34.0,41.9,12,5.7,No,Diploma,Middle,No,Average,56.63,Pass
STU01783,Mary Houston,15,Female,2.6,83.7,31.2,82.9,48.6,12,5.9,Yes,Graduate,High,No,Average,45.18,Fail
STU01784,Margaret Erickson,18,Female,7.1,54.3,58.9,89.5,73.1,19,5.8,No,Postgraduate,Middle,Yes,Excellent,66.44,Pass
STU01785,Scott Anderson,15,Female,3.7,85.3,93.3,92.5,54.0,30,10.0,Yes,High School,Middle,No,Good,64.97,Pass
STU01786,Stephanie Knight,17,Male,1.0,61.9,57.7,81.1,73.7,16,5.4,No,Diploma,Middle,No,Poor,57.18,Pass
STU01787,Stephanie Dominguez,19,Male,4.3,96.3,83.0,52.6,98.8,10,8.3,No,Postgraduate,High,Yes,Average,78.15,Pass
STU01788,John Mayer,19,Female,1.9,75.6,36.1,94.5,54.1,23,9.4,No,Diploma,Middle,No,Poor,50.36,Pass
STU01789,Tammy Hill,15,Female,7.6,50.3,60.2,31.7,93.6,11,7.1,No,Diploma,Low,No,Average,66.9,Pass
STU01790,Steven Carrillo,20,Female,5.7,93.4,53.8,33.0,98.2,25,4.1,No,Graduate,High,No,Average,65.71,Pass
STU01791,Christopher Jones,17,Female,7.6,68.4,30.7,78.2,98.6,25,9.8,Yes,Diploma,Low,No,Excellent,69.48,Pass
STU01792,Janet Cook,15,Female,4.7,81.9,78.1,42.7,97.1,16,7.8,Yes,Postgraduate,Low,No,Poor,67.94,Pass
STU01793,Tyler Baker,22,Female,6.9,77.0,56.9,98.4,70.7,19,9.2,No,High School,Middle,No,Average,72.61,Pass
STU01794,John Mcfarland,19,Male,4.6,50.2,32.6,44.1,43.0,11,5.5,Yes,Postgraduate,Low,Yes,Poor,44.14,Fail
STU01795,Cassandra Vasquez,20,Female,2.8,68.0,57.3,36.9,33.0,26,8.0,No,Diploma,Middle,No,Excellent,30.85,Fail
STU01796,Randy Robinson,20,Male,5.3,91.4,57.8,74.9,96.8,26,9.0,Yes,High School,Middle,Yes,Average,82.1,Pass
STU01797,Susan Baldwin,19,Male,3.7,82.2,41.5,69.2,98.7,25,7.1,No,Postgraduate,High,Yes,Good,64.93,Pass
STU01798,Benjamin Duncan,19,Male,8.0,79.0,32.7,71.1,49.2,4,4.2,No,High School,Low,No,Poor,63.94,Pass
STU01799,Jeremy Mosley,20,Female,6.7,63.8,81.8,50.2,43.6,24,9.8,Yes,Postgraduate,High,No,Average,64.64,Pass
STU01800,Martin Fitzpatrick,22,Female,5.1,78.0,89.5,77.2,58.3,3,9.2,No,Postgraduate,Middle,Yes,Excellent,60.7,Pass
STU01801,Deborah Graves,19,Male,1.9,77.2,91.8,73.8,87.2,18,7.9,Yes,Graduate,Low,Yes,Poor,63.92,Pass
STU01802,Laura Robertson,20,Female,4.1,85.1,44.8,30.3,54.0,11,9.8,Yes,Graduate,High,No,Poor,50.61,Pass
STU01803,Katherine Graham,21,Female,5.7,70.1,42.5,54.9,41.9,12,4.6,Yes,Graduate,High,Yes,Good,48.64,Fail
STU01804,Priscilla Floyd,20,Male,2.0,65.1,43.1,84.2,79.9,28,7.8,Yes,Diploma,Middle,Yes,Poor,46.93,Fail
STU01805,April Finley,17,Male,3.4,95.5,93.0,42.2,45.6,3,7.2,Yes,Diploma,Low,No,Good,59.79,Pass
STU01806,Karen Bradley,20,Male,4.9,76.1,51.5,68.0,97.1,13,5.2,No,High School,Middle,No,Poor,63.61,Pass
STU01807,Heather Maldonado,21,Female,5.4,52.2,34.3,68.6,37.3,22,4.1,Yes,High School,Low,No,Average,46.4,Fail
STU01808,Mark Benjamin,16,Female,5.8,60.1,73.4,42.8,72.9,7,6.5,Yes,High School,High,Yes,Poor,54.89,Pass
STU01809,Joseph Woodward,18,Female,5.4,99.8,91.0,30.3,92.0,1,4.4,Yes,Diploma,Low,Yes,Average,69.51,Pass
STU01810,Joe Miranda,20,Female,1.3,86.3,91.4,72.8,80.1,12,8.6,No,High School,High,No,Excellent,66.33,Pass
STU01811,Cassandra Williams,15,Female,2.5,52.3,30.1,54.5,46.9,17,4.4,Yes,High School,Low,Yes,Average,39.2,Fail
STU01812,Connor Dominguez,18,Female,7.4,57.0,64.9,71.5,68.0,0,4.6,No,High School,High,No,Average,64.3,Pass
STU01813,Lydia Howard,21,Male,2.9,52.6,55.7,43.2,69.3,4,8.2,Yes,Graduate,Middle,No,Excellent,39.36,Fail
STU01814,Mark Moss,17,Male,3.4,92.1,44.3,81.4,83.0,24,6.5,No,Graduate,Low,No,Good,71.33,Pass
STU01815,Corey Cortez,21,Male,2.7,73.5,36.1,33.2,37.8,20,5.1,No,Postgraduate,Low,No,Excellent,46.15,Fail
STU01816,Katherine Brown,18,Male,2.3,96.8,92.1,97.1,88.6,3,6.2,Yes,Postgraduate,Low,Yes,Average,77.07,Pass
STU01817,Elizabeth Ferguson,19,Male,1.0,78.4,66.3,89.5,99.7,28,7.0,No,Graduate,Middle,Yes,Average,61.2,Pass
STU01818,Joann Forbes,19,Male,0.5,75.5,66.1,87.7,65.3,16,9.5,Yes,Graduate,Low,Yes,Average,55.94,Pass
STU01819,Anthony French,20,Male,5.2,92.0,39.6,89.9,77.3,15,5.0,No,Graduate,Middle,No,Average,67.7,Pass
STU01820,Bruce Roman,22,Female,2.9,83.3,84.6,55.2,59.9,17,9.9,No,Diploma,Low,Yes,Poor,58.78,Pass
STU01821,Judy Gregory,15,Male,6.4,94.9,58.5,46.4,58.8,27,8.3,Yes,Graduate,Low,No,Excellent,61.27,Pass
STU01822,Brittany Riley,21,Male,0.8,71.6,83.8,31.7,77.3,3,9.6,Yes,Graduate,Low,Yes,Excellent,54.26,Pass
STU01823,Amanda Thomas,20,Male,2.3,84.7,93.4,97.4,46.4,8,4.6,No,High School,Middle,Yes,Poor,65.25,Pass
STU01824,Kaitlin Hardin,19,Male,5.9,83.7,51.8,41.9,70.7,8,6.9,No,Diploma,Low,Yes,Excellent,58.22,Pass
STU01825,Michael Anderson,17,Male,6.0,72.1,52.0,50.5,44.8,3,5.6,Yes,Diploma,Middle,No,Good,53.41,Pass
STU01826,Anthony Parker,15,Female,0.8,59.3,78.5,52.8,76.8,2,8.3,Yes,Diploma,Low,No,Excellent,52.66,Pass
STU01827,Joy Jackson,15,Male,4.9,97.9,31.4,81.7,97.1,15,9.2,No,Postgraduate,Middle,Yes,Poor,70.62,Pass
STU01828,Sabrina Rodriguez,15,Male,1.8,80.1,76.3,52.2,67.8,30,8.1,No,Graduate,High,No,Average,51.9,Pass
STU01829,Robert Walker PhD,19,Male,3.7,92.7,80.2,34.5,73.5,21,5.4,No,Diploma,Low,No,Poor,64.5,Pass
STU01830,Robert Hendrix,15,Female,7.1,70.2,48.9,46.4,67.3,17,4.7,No,Diploma,High,Yes,Good,59.48,Pass
STU01831,Erika Daugherty,20,Male,4.6,50.1,51.1,45.4,98.0,19,8.4,No,Postgraduate,Middle,Yes,Good,56.39,Pass
STU01832,Brenda Copeland,20,Male,4.4,60.7,64.9,88.5,73.1,10,7.8,No,Postgraduate,Low,No,Good,63.27,Pass
STU01833,Pamela Watkins,22,Female,4.6,96.4,90.6,65.9,51.4,24,6.8,No,Diploma,High,No,Excellent,67.69,Pass
STU01834,Bryan Thomas,20,Female,4.3,55.2,42.8,63.6,92.1,2,7.4,No,Diploma,Middle,No,Excellent,55.93,Pass
STU01835,Michael Tran,22,Male,5.6,67.0,67.1,61.3,76.1,28,4.3,Yes,Graduate,High,Yes,Good,52.07,Pass
STU01836,Timothy Williams,17,Male,2.9,98.0,41.9,51.8,65.7,26,9.2,Yes,Postgraduate,Low,No,Poor,57.21,Pass
STU01837,Ryan Salazar,15,Male,3.6,87.2,85.7,51.7,57.5,18,6.1,Yes,Graduate,High,Yes,Average,65.91,Pass
STU01838,Alexis Tucker,20,Female,4.7,71.8,65.1,43.8,60.2,3,7.0,No,Graduate,High,No,Excellent,51.9,Pass
STU01839,Christopher Davis,18,Female,7.3,63.0,86.4,75.1,31.4,23,8.3,No,High School,Low,No,Average,58.28,Pass
STU01840,Stacie Butler,18,Male,2.4,69.1,53.2,56.1,52.3,28,7.7,Yes,Postgraduate,Low,Yes,Good,52.4,Pass
STU01841,Patricia Schwartz,18,Female,1.7,92.3,82.8,63.4,89.7,9,5.5,Yes,High School,Low,Yes,Poor,68.04,Pass
STU01842,Mark Mills,15,Female,3.9,78.4,88.5,97.9,74.4,3,8.6,Yes,Diploma,High,Yes,Poor,72.79,Pass
STU01843,Todd Bishop,19,Female,1.1,58.0,77.7,60.2,61.2,30,5.9,Yes,Postgraduate,Middle,No,Poor,43.56,Fail
STU01844,Christopher Porter,19,Female,5.2,58.7,34.1,53.1,46.2,12,9.3,No,Diploma,Middle,No,Excellent,51.63,Pass
STU01845,Lori Patton,15,Female,0.9,58.8,65.7,63.7,33.2,1,4.0,No,Graduate,Middle,Yes,Good,40.62,Fail
STU01846,Aaron Young,22,Female,2.5,67.2,72.2,91.8,42.9,24,9.0,Yes,Postgraduate,High,No,Excellent,44.46,Fail
STU01847,Joseph Davis,15,Female,1.4,60.7,32.4,39.9,94.2,1,6.8,No,High School,Middle,No,Poor,54.14,Pass
STU01848,Philip Fernandez,16,Male,7.5,61.0,84.4,78.3,90.9,23,8.8,Yes,Postgraduate,Middle,No,Average,77.99,Pass
STU01849,Randy Hopkins,22,Male,3.1,88.7,47.1,53.0,37.6,10,9.6,No,Postgraduate,Low,No,Poor,52.68,Pass
STU01850,Cory Hogan,15,Male,3.4,98.0,51.8,84.5,89.9,18,6.6,Yes,Postgraduate,Low,Yes,Excellent,61.13,Pass
STU01851,Tracy Wells,19,Female,3.3,87.4,89.3,82.8,45.9,25,9.3,Yes,Graduate,High,Yes,Excellent,69.51,Pass
STU01852,Michael Williams,17,Female,6.7,59.4,81.0,71.7,92.5,9,5.0,Yes,High School,Middle,No,Excellent,62.62,Pass
STU01853,Dominique Hamilton,16,Male,3.7,91.6,31.3,37.9,99.3,30,5.7,Yes,Diploma,Middle,No,Average,66.81,Pass
STU01854,Robert Chang,15,Female,5.4,79.1,64.4,89.0,46.4,24,6.7,Yes,Postgraduate,Low,No,Average,57.93,Pass
STU01855,Patrick Buckley,18,Female,1.7,79.8,46.3,53.4,63.0,27,4.2,No,Diploma,High,No,Poor,50.62,Pass
STU01856,Richard Washington,16,Male,3.7,93.2,75.2,30.6,73.2,4,4.6,Yes,High School,Middle,No,Good,58.64,Pass
STU01857,Steven Griffith,21,Male,6.4,99.6,64.5,77.8,46.6,22,6.6,No,High School,Middle,No,Poor,64.92,Pass
STU01858,Erika Gonzalez,19,Female,2.5,72.3,76.3,56.3,94.9,17,4.6,No,High School,Low,Yes,Good,64.54,Pass
STU01859,Erika Maxwell,20,Female,3.3,85.4,44.7,75.9,41.5,12,4.3,Yes,Diploma,Low,Yes,Average,59.7,Pass
STU01860,Brent Rojas,16,Male,3.0,79.6,62.2,96.2,82.3,21,8.4,Yes,Postgraduate,High,No,Good,69.21,Pass
STU01861,Jaime Walker,22,Male,0.8,77.5,60.4,94.9,48.0,25,5.6,Yes,Postgraduate,Low,Yes,Average,45.21,Fail
STU01862,John Zamora,18,Male,1.5,92.9,66.3,90.3,88.2,9,5.7,Yes,Postgraduate,Low,No,Poor,66.33,Pass
STU01863,Timothy Gibson,15,Male,4.6,54.2,89.5,58.3,57.6,16,5.8,No,High School,Middle,Yes,Good,49.14,Fail
STU01864,Chad Cortez,18,Female,3.3,90.0,84.2,51.3,62.8,25,9.2,Yes,Diploma,High,No,Excellent,61.01,Pass
STU01865,Vanessa Harris,22,Male,0.9,94.5,44.2,77.5,70.8,3,7.3,Yes,Postgraduate,High,Yes,Average,62.5,Pass
STU01866,Michael Brown,17,Male,6.6,60.8,82.2,58.0,43.2,27,8.6,Yes,Postgraduate,High,Yes,Average,47.54,Fail
STU01867,Samuel Ellis,18,Female,1.2,75.7,34.2,54.9,72.1,26,7.3,No,Diploma,Middle,No,Poor,42.67,Fail
STU01868,Greg Tanner,21,Male,2.2,72.8,92.0,89.5,40.2,27,4.2,No,Postgraduate,Low,Yes,Good,45.74,Fail
STU01869,Rachel Little,21,Female,7.5,76.3,65.0,84.7,52.0,19,6.9,Yes,Diploma,Middle,No,Average,66.46,Pass
STU01870,Carolyn Cordova,18,Female,1.7,56.7,43.3,83.7,50.7,15,4.1,Yes,Postgraduate,High,Yes,Excellent,47.16,Fail
STU01871,Angelica Vincent,16,Male,7.6,58.5,30.6,46.6,46.5,22,6.5,Yes,High School,Middle,No,Excellent,38.75,Fail
STU01872,Zachary Vargas PhD,19,Female,4.7,62.2,33.4,95.7,43.1,20,5.2,No,Graduate,High,No,Good,46.45,Fail
STU01873,Nicholas Fitzgerald,22,Female,4.0,74.6,31.2,40.4,56.5,12,8.1,Yes,Postgraduate,Middle,Yes,Excellent,48.07,Fail
STU01874,Garrett Riley,20,Male,4.7,94.4,51.2,39.3,64.2,8,8.5,No,Graduate,Middle,Yes,Good,53.49,Pass
STU01875,Leslie Hernandez,20,Male,1.3,71.2,31.2,32.3,63.8,18,5.8,Yes,Graduate,Middle,Yes,Good,44.88,Fail
STU01876,Abigail Baird,21,Female,3.9,70.4,62.3,32.8,92.5,8,10.0,No,Diploma,High,Yes,Good,68.48,Pass
STU01877,John Mack,18,Female,1.9,56.0,39.3,76.3,76.3,22,9.1,No,Diploma,Middle,Yes,Poor,51.93,Pass
STU01878,Joseph Mendoza,19,Male,5.1,84.4,63.3,63.3,75.2,6,7.3,No,Diploma,High,No,Good,75.29,Pass
STU01879,Samantha Chavez,18,Female,5.3,80.6,76.7,75.0,66.4,15,8.1,No,Postgraduate,High,No,Average,60.1,Pass
STU01880,Justin Smith,19,Male,0.5,78.0,68.4,98.0,55.3,8,6.4,Yes,Postgraduate,High,No,Poor,56.19,Pass
STU01881,Tiffany Anderson,16,Male,2.0,53.5,80.2,47.5,72.6,25,8.1,No,Postgraduate,Middle,No,Excellent,58.59,Pass
STU01882,Matthew Davis,18,Female,3.8,64.2,88.2,90.3,41.5,1,4.2,No,Postgraduate,High,Yes,Excellent,58.71,Pass
STU01883,Eric Warner,21,Female,1.2,64.3,93.2,69.1,56.1,10,9.3,Yes,Diploma,Low,Yes,Good,47.61,Fail
STU01884,Nicole Johnson,15,Male,7.6,92.5,84.8,65.9,85.3,27,5.1,Yes,Graduate,Low,No,Average,74.12,Pass
STU01885,Raymond Sawyer,16,Female,4.8,99.2,48.9,85.6,64.3,6,4.2,Yes,High School,Low,Yes,Good,63.39,Pass
STU01886,Richard Wood,19,Female,5.2,54.3,91.5,50.4,45.9,13,4.8,Yes,Diploma,Low,No,Good,57.01,Pass
STU01887,Mark Dalton,18,Male,7.6,85.6,78.2,65.0,63.2,0,4.7,No,Diploma,Low,No,Average,63.13,Pass
STU01888,Steven Cook,15,Male,7.8,89.8,56.8,40.6,85.0,2,4.7,No,Postgraduate,Low,Yes,Average,72.46,Pass
STU01889,Jeffery Nelson,21,Male,1.9,60.6,66.2,85.1,52.0,7,4.5,No,Diploma,Low,Yes,Good,61.15,Pass
STU01890,Kimberly Norton,16,Male,2.2,61.0,91.6,96.8,99.3,7,8.8,No,Postgraduate,High,No,Excellent,71.93,Pass
STU01891,Angela Gilmore,18,Male,1.9,60.6,52.1,52.3,97.0,3,8.7,Yes,Postgraduate,High,No,Excellent,55.5,Pass
